Category,Name,Phone_1,Phone_2,Phone_3,Email,Location,Area,Governorate,Country,About,Website,Rating,Views,Fax,URL,Facebook,Instagram,LinkedIn,Twitter,YouTube
business-b2b,Habib Gulzar International LLC,+971 42255077,,,,Dubai,Al Barsha 1,Dubai,UAE,Habib Gulzar International LLC,,,1165,,https://uae.arablocal.com/business/view/habib-gulzar-international-llc,,,,,
dealers%2C-distributors-%26-manufacturers,Bma International,+971 48811700,,,,Area :,Sharjah City,Sharjah,UAE,"Bma International is located in Dubai, UAE. Company is working in Clothing and Accessories business activities. Visit our company website for more information about us : http://www.bma.bz If you have any questions, please contact us",http://boxofjoyflowers.com,,905,,https://uae.arablocal.com/business/view/bma-international,,,,,
construction,Abraj Al Khaleej Construction,+971 42613300,,,,"Office # M04, Mezannine Floor, Muzna Building, 24th Street, Al Qusais First,",Al Qusais,Dubai,UAE,Abraj Al Khaleej Construction,,,1495,,https://uae.arablocal.com/business/view/abraj-al-khaleej-construction,,,,,
industrial,Masterheat Gulf Industrial Co LLC,+971 65432518,+971 564745669,,,"2nd Industrial Street, Industrial Area 6,",Industrial Area,Sharjah,UAE,Masterheat Gulf Industrial Co LLC,,,1534,,https://uae.arablocal.com/business/view/masterheat-gulf-industrial-co-llc,,,,,
dealers%2C-distributors-%26-manufacturers,Dhalumal Packaging Industries LLC,+971 72220811,+971 557507711,,,"Al Ghayl,",Al Ghayl,Ras Al Khaimah,UAE,Dhalumal Packaging Industries LLC,http://www.dhalumalpackaging.com/,,903,,https://uae.arablocal.com/business/view/dhalumal-packaging-industries-llc,,,,,
business-b2b,Sky Packing Material Trading Llc,+971 65441772,,,,"Near Geco Round About, 12, P.O. Box: 47404",Industrial Area 12,Sharjah,UAE,"Sky Packing Material Trading LLC is located in Sharjah, UAE. Company is working in Retail Services, Packaging Solutions business activities.",,,885,,https://uae.arablocal.com/business/view/sky-packing-material-trading-llc,,,,,
industrial,Smart Glass Works Abu dhabi,+971 25506965,+971 509713215,,,"Ground Floor, Plot No # 2, Shop# 1, Sanayya Road, Mussafah (M-32/1),",Musaffah,Abu Dhabi,UAE,Smart Glass Works Abu dhabi,,,1532,,https://uae.arablocal.com/business/view/smart-glass-works-abu-dhabi,,,,,
construction,Ahli Building Contracting Llc,+971 42837753,,,,"3, Ahli House 1, 305, Al Nahda 2,",Al Qusais,Dubai,UAE,Ahli Building Contracting Llc,,,1481,,https://uae.arablocal.com/business/view/ahli-building-contracting-llc,,,,,
industrial,Gulf European Workshop Equipment Machinery Trading LLC,+971 42523423,,,,"Floor # 3, Bin Thani Plaza, Office # 344, Old Maktoum Hospital Road,",Deira,Dubai,UAE,Gulf European Workshop Equipment Machinery Trading LLC,,,1532,,https://uae.arablocal.com/business/view/gulf-european-workshop-equipment-machinery-trading-llc,,,,,
construction,Sedar Dubai,+971 43454597,,,,Dubai,Al Bada'a,Dubai,UAE,Sedar Dubai,,,1458,,https://uae.arablocal.com/business/view/sedar-dubai,,,,,
business-b2b,Classic Employment Demand Services,+971 43995591,,,,"Floor # 38, Concord Tower, Office # 3810, Al Bourooj Street,",Dubai Media City,Dubai,UAE,Classic Employment Demand Services,,,883,,https://uae.arablocal.com/business/view/classic-employment-demand-services,,,,,
dealers%2C-distributors-%26-manufacturers,Alpha Star Wood Joinery LLC,+971 43400214,,,,Box No. 5239,Al Ain,Abu Dhabi,UAE,"ALPHA STAR WOOD JOINERY LLC is located in Dubai, UAE. Company is working in Wooden Products business activities. Visit our company website for more information about us : http://www.alphastarjoinery.com",,,902,,https://uae.arablocal.com/business/view/alpha-star-wood-joinery-llc,,,,,
industrial,Al Dwalia Trading and Renting for Scaffolding,+971 65562254,,,,"10th Floor, Al Durrah Building, Office # 1002,",Al Sajaa,Sharjah,UAE,Al Dwalia Trading and Renting for Scaffolding,,,1530,,https://uae.arablocal.com/business/view/al-dwalia-trading-and-renting-for-scaffolding,,,,,
business-b2b,Audex Fujairah L.L FZE,+971 92281075,,,,"Unit 6, Ground, Block U Unit 6, Fujairah Free Zone,",Free Zone,Fujairah,UAE,Audex Fujairah L.L FZE,,,883,,https://uae.arablocal.com/business/view/audex-fujairah-l-l-fze,,,,,
dealers%2C-distributors-%26-manufacturers,Modern Detergent Industries,+971 67436603,,,,Ajman,Ajman Industrial 1,Ajman,UAE,Modern Detergent Industries,,,902,,https://uae.arablocal.com/business/view/modern-detergent-industries,,,,,
dealers%2C-distributors-%26-manufacturers,Nawaloka Polysacks Limited,+971 65570541,,,,"Floor #002, Building #E3,",Saif Zone,Sharjah,UAE,Nawaloka Polysacks Limited,,,902,,https://uae.arablocal.com/business/view/nawaloka-polysacks-limited,,,,,
industrial,Al Shamsi Fibre Glass and Plastic Industries LLC,+971 67433799,,,,Sharjah,Ajman Industrial 2,Ajman,UAE,Al Shamsi Fibre Glass and Plastic Industries LLC,,,1526,,https://uae.arablocal.com/business/view/al-shamsi-fibre-glass-and-plastic-industries-llc,,,,,
business-b2b,VFS Tasheel International DMCC,+971 24458095,,,,"Al Khalidiyah,",Al Khalidiyah,Abu Dhabi,UAE,VFS Tasheel International DMCC,,,880,,https://uae.arablocal.com/business/view/vfs-tasheel-international-dmcc,,,,,
construction,Al Amazoon Building Contg LLC,+971 65737091,,,,Sharjah,Al Nud,Sharjah,UAE,Al Amazoon Building Contg LLC,,,1441,,https://uae.arablocal.com/business/view/al-amazoon-building-contg-llc,,,,,
business-b2b,Master Pack Plastic Trading Est,+971 376740990,,,,- IND AREA,Al Ain,Abu Dhabi,UAE,"MASTER PACK PLASTIC TRADING EST. is located in Dubai, UAE. Company is working in Overseas Business, Import and Export Agents business activities. Visit our company website for more information about us : http://www.masterpack.ae If you have any questions, please contact us",http://www.masterpack.ae,,877,,https://uae.arablocal.com/business/view/master-pack-plastic-trading-est,,,,,
construction,Terrazzo Ltd Abu Dhabi,+971 26427485,,,,"Al Khalidiyah,",Al Khalidiyah,Abu Dhabi,UAE,Terrazzo Ltd Abu Dhabi,,,1437,,https://uae.arablocal.com/business/view/terrazzo-ltd-abu-dhabi,,,,,
construction,Al Marwan General Contracting Co Sharjah,+971 65645230,,,,"Emirates Road, Industrial Area 13,",Industrial Area,Sharjah,UAE,Al Marwan General Contracting Co Sharjah,,,1422,,https://uae.arablocal.com/business/view/al-marwan-general-contracting-co-sharjah,,,,,
business-b2b,Abdulla Hussain And Sons Grp,+971 26272555,,,,Khalifa Street,Khalifa City,Abu Dhabi,UAE,"Abdulla Hussain & Sons Grp is located in Abu Dhabi, UAE. Company is working in Small Business, General Traders business activities. If you have any questions, please contact us",,,877,,https://uae.arablocal.com/business/view/abdulla-hussain-and-sons-grp,,,,,
dealers%2C-distributors-%26-manufacturers,Al Anaj Plastic and Cleaning Materials Factory,+971 67438446,,,,Sharjah,New Industrial Area,Ajman,UAE,Al Anaj Plastic and Cleaning Materials Factory,,,902,,https://uae.arablocal.com/business/view/al-anaj-plastic-and-cleaning-materials-factory,,,,,
business-b2b,Assiriah Collection DMCC,+971 43792954,,,,"Level#15, The Dome Tower, Floor#1502,",Jumeirah Lakes towers,Dubai,UAE,Assiriah Collection DMCC,,,876,,https://uae.arablocal.com/business/view/assiriah-collection-dmcc,,,,,
construction,Mohd.Bin Ghalaita Trading,+971 44588163,,,,"Sobha Sapphire, Office#310,",Business Bay,Dubai,UAE,Mohd.Bin Ghalaita Trading,,,1421,,https://uae.arablocal.com/business/view/mohd-bin-ghalaita-trading,,,,,
construction,Al Muhriz Technical Services L.L.C,+971 25584075,,,,"Mussafah (M-14),",Musaffah,Abu Dhabi,UAE,Al Muhriz Technical Services L.L.C,,,1417,,https://uae.arablocal.com/business/view/al-muhriz-technical-services-l-l-c,,,,,
dealers%2C-distributors-%26-manufacturers,City Timber Factory Llc,+971 42673177,,,,Box No. 31099,Dubai Others,Dubai,UAE,"CITY TIMBER FACTORY LLC is located in Dubai, UAE. Company is working in Wooden Products business activities. If you have any questions, please contact us",,,890,,https://uae.arablocal.com/business/view/city-timber-factory--llc,,,,,
dealers%2C-distributors-%26-manufacturers,CASIO MEA,,,,,Jafza View 19 - Downtown Street - Mina Jebel Ali - Dubai - United Arab Emirates,Jebel Ali,Dubai,UAE,"CASIO-MEA creates innovative timepieces products with innovative functions, assists people in their daily lives, and keeps society moving forward. CASIO-MEA is an official online CASIO watches store in UAE that offers a wide range of fashion watches for men and women with any selection of styles and at best prices.",http://casio-mea.com/,,900,,https://uae.arablocal.com/business/view/casio-mea,https://www.facebook.com/CASIOGSHOCKMiddleEast/,https://www.instagram.com/gshock_middleeast/,https://www.linkedin.com/company/casio-middle-east/,,https://www.youtube.com/channel/UCEjuKobFjYovntHOhG_AGcw
business-b2b,Milestone Project Management Services,+971 555540853,,,info@themilestoneuae.com,"19, Mezzanine Floor, Crystal Tower, Business Bay",Business Bay,Dubai,UAE,"Milestone is one of the best project management consultancies that offers exclusive business setup services across the United Arab Emirates or UAE. We have an expert team of business consultants that assists in the process of business setup. Our business set up solutions involve Mainland Company Incorporation, LLC Company Incorporation, Offshore Company Incorporation, Freezone Company Incorporation, Bank Account Services, PRO Services, Company Liquidation.Our consultants guide you at every st...",http://www.themilestoneuae.com/,,872,,https://uae.arablocal.com/business/view/milestone-project-management-services,https://www.facebook.com/mpmsuae/,https://www.instagram.com/mpmsuae/,https://www.linkedin.com/company/mpmsuae,https://twitter.com/mpmsuae,
dealers%2C-distributors-%26-manufacturers,Al Arab Trading Est,+971 42241618,,,,Box No. 65296,Dubai Others,Dubai,UAE,"AL ARAB TRADING EST. is located in Dubai, UAE. Company is working in Clothing and Accessories business activities.",,,890,,https://uae.arablocal.com/business/view/al-arab-trading-est,,,,,
construction,Al Abraj Marble Cutting,+971 65384242,,,,Sharjah,Industrial Area 13,Sharjah,UAE,Al Abraj Marble Cutting,,,1416,,https://uae.arablocal.com/business/view/al-abraj-marble-cutting,,,,,
industrial,Qalamkar Textile Bur Dubai,,,,,"near Meena Bazaar,27 Al Hisin St, Dubai",Bur Dubai,Dubai,UAE,,,,1516,,https://uae.arablocal.com/business/view/qalamkar-textile-bur-dubai,,,,,
industrial,Galaxy Glass and Aluminium Est,+971 25543537,+971 507167475,,,"Ground Floor, Plot # 13, Shop # 45, Mussafah (M-14),",Musaffah,Abu Dhabi,UAE,Galaxy Glass and Aluminium Est,,,1524,,https://uae.arablocal.com/business/view/galaxy-glass-and-aluminium-est,,,,,
industrial,Al Zalzalah Heavy Vehicles Spare Parts Trdg LLC Abu Dhabi,+971 25535145,,,,"Mussafah (M-10),",Musaffah,Abu Dhabi,UAE,Al Zalzalah Heavy Vehicles Spare Parts Trdg LLC Abu Dhabi,,,1499,,https://uae.arablocal.com/business/view/al-zalzalah-heavy-vehicles-spare-parts-trdg-llc-abu-dhabi,,,,,
construction,Sultan Ahmed Lootah Contracting Co Dubai,+971 42953978,,,,Dubai,Al Khabaisi,Dubai,UAE,Sultan Ahmed Lootah Contracting Co Dubai,,,1405,,https://uae.arablocal.com/business/view/sultan-ahmed-lootah-contracting-co-dubai,,,,,
construction,Al Azani Ready Mix,+971 43473777,,,,Dubai,Al Quoz Industrial Area 3,Dubai,UAE,Al Azani Ready Mix,,,1407,,https://uae.arablocal.com/business/view/al-azani-ready-mix,,,,,
industrial,Hexxa Flexible Packaging LLC,+971 72444051,,,,"Office #101, Ground Floor,",Al Jazirah Al Hamra,Ras Al Khaimah,UAE,Hexxa Flexible Packaging LLC,,,1510,,https://uae.arablocal.com/business/view/hexxa-flexible-packaging-llc,,,,,
dealers%2C-distributors-%26-manufacturers,Badr Cleaning Company,+971 65342410,,,,Sharjah,Industrial Area 11,Sharjah,UAE,Badr Cleaning Company,,,884,,https://uae.arablocal.com/business/view/badr-cleaning-company,,,,,
dealers%2C-distributors-%26-manufacturers,Al Jaliya Cleaning Materials Co LLC,+971 25514458,,,,"Warehouse 1, Mussafah,",Musaffah,Abu Dhabi,UAE,Al Jaliya Cleaning Materials Co LLC,,,884,,https://uae.arablocal.com/business/view/al-jaliya-cleaning-materials-co-llc,,,,,
business-b2b,East Coast Contracting Co Fujairah,+971 92222349,,,,P.O.Box No.153,Fujairah,Fujairah,UAE,"EAST COAST CONTRACTING CO is located in Fujairah, UAE. Company is working in Others business activities.",,,871,,https://uae.arablocal.com/business/view/east-coast-contracting-co-fujairah,,,,,
construction,Megaton Facilities Management,+971 26749392,+971 554405311,,,"Mezzanine Floor, Harmony Building, Office # 02, Khaleefa Street,",Al Danah,Abu Dhabi,UAE,Megaton Facilities Management,,,1397,,https://uae.arablocal.com/business/view/megaton-facilities-management,,,,,
dealers%2C-distributors-%26-manufacturers,Accurate Edge Precision Equipment Ind LLC,+971 65355292,,,,"W/H # 6, Industrial Area 17 ,",Industrial Area,Sharjah,UAE,Accurate Edge Precision Equipment Ind LLC,,,884,,https://uae.arablocal.com/business/view/accurate-edge-precision-equipment-ind-llc,,,,,
construction,Al Aas Group LLC,+971 37554747,,,,Abu Dhabi,Al Ain,Abu Dhabi,UAE,Al Aas Group LLC,,,1396,,https://uae.arablocal.com/business/view/al-aas-group-llc,,,,,
industrial,Arabian Industrial Co LLC,+971 26333496,,,,Abu Dhabi,Mussafah 14,Abu Dhabi,UAE,Arabian Industrial Co LLC,,,1496,,https://uae.arablocal.com/business/view/arabian-industrial-co-llc,,,,,
industrial,Al Dhabi Scaffolding and Formwork LLC Abu Dhabi,+971 25501766,,,,"City Rent a Car Bldg,",Al Zahiyah,Abu Dhabi,UAE,Al Dhabi Scaffolding and Formwork LLC Abu Dhabi,,,1493,,https://uae.arablocal.com/business/view/al-dhabi-scaffolding-and-formwork-llc-abu-dhabi,,,,,
business-b2b,Rsr Trading Fzc,+971 65260426,,,,Area :,Hamriya Free Zone,Sharjah,UAE,"Rsr Trading Fzc is located in Sharjah, UAE. Company is working in Overseas Business, Import and Export Agents business activities.",,,864,,https://uae.arablocal.com/business/view/rsr-trading-fzc,,,,,
construction,Dubai Precast LLC - Abu Dhabi Branch,+971 25502503,,,,"Mussafa Industrial,",Mussafah Industrial Area,Abu Dhabi,UAE,Dubai Precast LLC - Abu Dhabi Branch,,,1395,,https://uae.arablocal.com/business/view/dubai-precast-llc-abu-dhabi-branch,,,,,
dealers%2C-distributors-%26-manufacturers,Al Meher Contracting Co LLC,+971 3319770,,,,Box No. 11694,Dubai Others,Dubai,UAE,"AL MEHER CONTRACTING CO LLC is located in Dubai, UAE. Company is working in Metal Products, Carpentry & Flooring, Contractors, Decoration Materials & Partitions business activities.",,,883,,https://uae.arablocal.com/business/view/al-meher-contracting-co--llc,,,,,
industrial,Hipco Aluminium and Glass Co,+971 65331766,,,,Sharjah,Industrial Area 4,Sharjah,UAE,Hipco Aluminium and Glass Co,,,1491,,https://uae.arablocal.com/business/view/hipco-aluminium-and-glass-co,,,,,
business-b2b,K G International Marketing,+971 67444614,,,,Area :,Ajman Free Zone,Ajman,UAE,"K G Int'l Marketing is located in Ajman, UAE. Company is working in Overseas Business, Import and Export Agents business activities. If you have any questions, please contact us",,,863,,https://uae.arablocal.com/business/view/k-g-international-marketing,,,,,
industrial,Al Ula Aluminium and Steel Works Est,+971 25508696,,,,"Plot # 37, Mussafah (M-39),",Musaffah,Abu Dhabi,UAE,Al Ula Aluminium and Steel Works Est,,,1488,,https://uae.arablocal.com/business/view/al-ula-aluminium-and-steel-works-est,,,,,
construction,Al Madina Interlock,+971 67666860,,,,Umm Al Quwain,Industrial Area,Umm Al Quwain,UAE,Al Madina Interlock,,,1389,,https://uae.arablocal.com/business/view/al-madina-interlock,,,,,
dealers%2C-distributors-%26-manufacturers,Daylight Cleaners and Detergents Trading LLC,+971 26508817,,,,"Ground Floor,",Ziyani,Abu Dhabi,UAE,Daylight Cleaners and Detergents Trading LLC,,,877,,https://uae.arablocal.com/business/view/daylight-cleaners-and-detergents-trading-llc,,,,,
construction,Copri Construction Enterprises Est,+971 26319626,,,,"Sohaila Al Khalifa Al Mirri Bldg, Zayed Street,",Al Hisn,Abu Dhabi,UAE,Copri Construction Enterprises Est,,,1395,,https://uae.arablocal.com/business/view/copri-construction-enterprises-est,,,,,
business-b2b,Outsource Accounting Service Firm Dubai,+971 043962980,,,info@thecontroller.ae,"Off 217, Al Nasr Plaza, PO Box 172540, Dubai, United Arab Emirates",Dubai Others,Dubai,UAE,"If you are thinking of purchasing accounting software for your business or getting in touch with accounting companies or simply using any accounting services in Dubai. Powered by Tamim Chartered Accountants, we are a Dubai-based financial & accounting services provider. And we offer auditing, accountancy, VAT consultancy, VAT registration, CFO services and more for growing businesses.",http://thecontroller.ae/,,857,,https://uae.arablocal.com/business/view/outsource-accounting-service-firm-dubai-uae,https://www.facebook.com/TheCtrlR,,,,
dealers%2C-distributors-%26-manufacturers,Blue Lagoon Mineral Water Trading LLC,+971 26442210,+971 558288321,,,"Blue Lagoon Building, Plot No # 68, Mussafah (M-16),",Musaffah,Abu Dhabi,UAE,Blue Lagoon Mineral Water Trading LLC,http://www.bluelagoonwater.ae/,,874,,https://uae.arablocal.com/business/view/blue-lagoon-mineral-water-trading-llc,,,,,
business-b2b,Al Quds Mechanical Engineering Est,+971 37211210,,,,P.O.Box 19314,Al Ain,Abu Dhabi,UAE,"AL QUDS MECHANICAL ENGINEERING EST. is located in Al Ain, UAE. Company is working in Professional Services, Air Conditioning business activities.",,,855,,https://uae.arablocal.com/business/view/al-quds-mechanical-engineering-est,,,,,
industrial,Delta Industrial Tools Co Ltd Sharjah,+971 65336171,,,,Sharjah,Industrial Area 1,Sharjah,UAE,Delta Industrial Tools Co Ltd Sharjah,,,1484,,https://uae.arablocal.com/business/view/delta-industrial-tools-co-ltd-sharjah,,,,,
construction,Euro Machinery and Agricultural Equipment Trading,+971 25543959,,,,"Plot # 5, Street # 13, Mussafah (M-9),",Musaffah,Abu Dhabi,UAE,Euro Machinery and Agricultural Equipment Trading,,,1388,,https://uae.arablocal.com/business/view/euro-machinery-and-agricultural-equipment-trading,,,,,
industrial,Gulf Fence Factory FZE,+971 65261809,+971 509787087,,,"4th Floor, Al Duraibi, King Faisal Street,",Al Hamriyah Free Zone,Sharjah,UAE,Gulf Fence Factory FZE,,,1483,,https://uae.arablocal.com/business/view/gulf-fence-factory-fze,,,,,
